customer_id,previous_bill,paid_status
CUST3617,1781,Unpaid
CUST3618,750,Paid
CUST3619,567,Paid
CUST3620,566,Paid
CUST3621,1735,Unpaid
CUST3622,379,Unpaid
CUST3623,401,Paid
CUST3624,1470,Unpaid
CUST3625,1620,Paid
CUST3626,485,Paid
CUST3627,973,Paid
CUST3628,1618,Paid
CUST3629,1494,Paid
CUST3630,319,Paid
CUST3631,1899,Unpaid
CUST3632,1175,Unpaid
CUST3633,1209,Unpaid
CUST3634,669,Unpaid
CUST3635,355,Paid
CUST3636,838,Unpaid
CUST3637,1166,Unpaid
CUST3638,472,Paid
CUST3639,1313,Paid
CUST3640,416,Unpaid
CUST3641,1965,Unpaid
CUST3642,1356,Paid
CUST3643,970,Paid
CUST3644,678,Unpaid
CUST3645,634,Paid
CUST3646,1101,Unpaid
CUST3647,240,Paid
CUST3648,1918,Unpaid
CUST3649,1760,Paid
CUST3650,980,Paid
CUST3651,686,Paid
CUST3652,1996,Unpaid
CUST3653,445,Paid
CUST3654,1224,Unpaid
CUST3655,1224,Unpaid
CUST3656,427,Paid
CUST3657,1823,Unpaid
CUST3658,1445,Paid
CUST3659,921,Unpaid
CUST3660,1995,Unpaid
CUST3661,1902,Unpaid
CUST3662,1128,Unpaid
CUST3663,1186,Paid
CUST3664,376,Paid
CUST3665,1067,Unpaid
CUST3666,720,Paid
CUST3667,318,Unpaid
CUST3668,1898,Paid
CUST3669,1177,Paid
CUST3670,1335,Unpaid
CUST3671,1651,Unpaid
CUST3672,1533,Paid
CUST3673,1196,Unpaid
CUST3674,557,Unpaid
CUST3675,1751,Unpaid
CUST3676,222,Paid
CUST3677,803,Paid
CUST3678,349,Paid
CUST3679,1543,Paid
CUST3680,1022,Unpaid
CUST3681,588,Unpaid
CUST3682,250,Paid
CUST3683,860,Unpaid
CUST3684,1562,Paid
CUST3685,343,Paid
CUST3686,1389,Paid
CUST3687,1579,Unpaid
CUST3688,379,Paid
CUST3689,1170,Paid
CUST3690,1162,Unpaid
CUST3691,939,Unpaid
CUST3692,1511,Unpaid
CUST3693,1187,Unpaid
CUST3694,578,Unpaid
CUST3695,925,Paid
CUST3696,1397,Unpaid
CUST3697,305,Unpaid
CUST3698,385,Unpaid
CUST3699,1725,Paid
CUST3700,1109,Paid
CUST3701,1514,Unpaid
CUST3702,486,Unpaid
CUST3703,876,Paid
CUST3704,973,Paid
CUST3705,1456,Unpaid
CUST3706,1628,Paid
CUST3707,1450,Paid
CUST3708,1956,Paid
CUST3709,1478,Unpaid
CUST3710,722,Paid
CUST3711,1305,Unpaid
CUST3712,813,Paid
CUST3713,1288,Paid
CUST3714,1549,Paid
CUST3715,1798,Paid
CUST3716,969,Unpaid
CUST3717,693,Paid
CUST3718,826,Paid
CUST3719,1078,Unpaid
CUST3720,860,Paid
CUST3721,1308,Unpaid
CUST3722,1742,Unpaid
CUST3723,1752,Unpaid
CUST3724,1123,Unpaid
CUST3725,391,Paid
CUST3726,1337,Unpaid
CUST3727,1023,Paid
CUST3728,256,Unpaid
CUST3729,633,Unpaid
CUST3730,430,Paid
CUST3731,570,Paid
CUST3732,1174,Unpaid
CUST3733,985,Paid
CUST3734,469,Unpaid
CUST3735,1424,Unpaid
CUST3736,1136,Unpaid
CUST3737,1152,Paid
CUST3738,501,Unpaid
CUST3739,1314,Unpaid
CUST3740,1340,Paid
CUST3741,1307,Unpaid
CUST3742,1203,Unpaid
CUST3743,1689,Unpaid
CUST3744,854,Paid
CUST3745,1856,Paid
CUST3746,1629,Unpaid
CUST3747,1164,Paid
CUST3748,1101,Unpaid
CUST3749,1496,Unpaid
CUST3750,249,Paid
CUST3751,1159,Unpaid
CUST3752,695,Paid
CUST3753,976,Paid
CUST3754,951,Paid
CUST3755,565,Paid
CUST3756,1768,Unpaid
CUST3757,811,Unpaid
CUST3758,1884,Paid
CUST3759,446,Unpaid
CUST3760,1904,Unpaid
CUST3761,680,Unpaid
CUST3762,1790,Unpaid
CUST3763,1938,Unpaid
CUST3764,869,Unpaid
CUST3765,1361,Unpaid
CUST3766,1517,Paid
CUST3767,826,Unpaid
CUST3768,1557,Paid
CUST3769,985,Paid
CUST3770,1684,Paid
CUST3771,777,Unpaid
CUST3772,546,Paid
CUST3773,896,Paid
CUST3774,1563,Paid
CUST3775,1653,Unpaid
CUST3776,1620,Unpaid
CUST3777,1099,Unpaid
CUST3778,584,Unpaid
CUST3779,1900,Unpaid
CUST3780,781,Paid
CUST3781,1559,Paid
CUST3782,322,Unpaid
CUST3783,663,Paid
CUST3784,1850,Paid
CUST3785,1206,Paid
CUST3786,837,Unpaid
CUST3787,865,Unpaid
CUST3788,716,Unpaid
CUST3789,1268,Paid
CUST3790,1716,Unpaid
CUST3791,1911,Unpaid
CUST3792,1655,Paid
CUST3793,1052,Paid
CUST3794,469,Paid
CUST3795,1216,Paid
CUST3796,1888,Unpaid
CUST3797,1152,Paid
CUST3798,1149,Paid
CUST3799,1216,Paid
CUST3800,723,Unpaid
CUST3801,1900,Unpaid
CUST3802,1444,Unpaid
CUST3803,229,Paid
CUST3804,1080,Paid
CUST3805,1941,Unpaid
CUST3806,875,Paid
CUST3807,461,Paid
CUST3808,1583,Paid
CUST3809,550,Paid
CUST3810,1800,Unpaid
CUST3811,213,Paid
CUST3812,524,Paid
CUST3813,1217,Paid
CUST3814,1672,Paid
CUST3815,324,Paid
CUST3816,362,Paid
CUST3817,1113,Paid
CUST3818,366,Paid
CUST3819,1753,Paid
CUST3820,1428,Paid
CUST3821,780,Unpaid
CUST3822,428,Paid
CUST3823,1458,Paid
CUST3824,1440,Paid
CUST3825,1930,Paid
CUST3826,1022,Paid
CUST3827,1107,Unpaid
CUST3828,1657,Unpaid
CUST3829,1569,Unpaid
CUST3830,810,Paid
CUST3831,374,Unpaid
CUST3832,1036,Paid
CUST3833,1138,Unpaid
CUST3834,1412,Unpaid
CUST3835,1207,Unpaid
CUST3836,879,Paid
CUST3837,1418,Paid
CUST3838,782,Unpaid
CUST3839,1837,Paid
CUST3840,672,Paid
CUST3841,1857,Paid
CUST3842,1503,Paid
CUST3843,1229,Paid
CUST3844,788,Unpaid
CUST3845,423,Paid
CUST3846,1014,Unpaid
CUST3847,1579,Unpaid
CUST3848,1756,Paid
CUST3849,610,Unpaid
CUST3850,1747,Unpaid
CUST3851,1955,Paid
CUST3852,457,Paid
CUST3853,680,Paid
CUST3854,448,Unpaid
CUST3855,1274,Unpaid
CUST3856,1661,Paid
CUST3857,1414,Unpaid
CUST3858,917,Unpaid
CUST3859,1213,Paid
CUST3860,1213,Paid
CUST3861,1646,Unpaid
CUST3862,1706,Unpaid
CUST3863,1326,Unpaid
CUST3864,1466,Unpaid
CUST3865,393,Paid
CUST3866,611,Paid
CUST3867,270,Unpaid
CUST3868,1104,Unpaid
CUST3869,1284,Unpaid
CUST3870,228,Paid
CUST3871,1807,Unpaid
CUST3872,1890,Unpaid
CUST3873,1109,Paid
CUST3874,1577,Unpaid
CUST3875,489,Unpaid
CUST3876,1765,Unpaid
CUST3877,1817,Unpaid
CUST3878,1134,Paid
CUST3879,1198,Paid
CUST3880,1461,Paid
CUST3881,1672,Unpaid
CUST3882,1836,Paid
CUST3883,1960,Unpaid
CUST3884,642,Unpaid
CUST3885,1285,Unpaid
CUST3886,270,Unpaid
CUST3887,1335,Unpaid
CUST3888,820,Paid
CUST3889,614,Paid
CUST3890,317,Unpaid
CUST3891,1070,Paid
CUST3892,954,Unpaid
CUST3893,1915,Paid
CUST3894,477,Unpaid
CUST3895,1183,Unpaid
CUST3896,983,Paid
CUST3897,1764,Paid
CUST3898,264,Unpaid
CUST3899,1898,Paid
CUST3900,1468,Unpaid
CUST3901,646,Unpaid
CUST3902,462,Unpaid
CUST3903,1983,Paid
CUST3904,1776,Unpaid
CUST3905,1947,Paid
CUST3906,1824,Unpaid
CUST3907,1698,Unpaid
CUST3908,1502,Unpaid
CUST3909,478,Unpaid
CUST3910,1072,Paid
CUST3911,1633,Paid
CUST3912,1146,Paid
CUST3913,644,Paid
CUST3914,889,Unpaid
CUST3915,674,Unpaid
CUST3916,637,Paid
CUST3917,1465,Unpaid
CUST3918,640,Paid
CUST3919,1098,Paid
CUST3920,1946,Unpaid
CUST3921,959,Unpaid
CUST3922,1391,Unpaid
CUST3923,1025,Paid
CUST3924,689,Unpaid
CUST3925,1074,Unpaid
CUST3926,1564,Paid
CUST3927,1101,Paid
CUST3928,545,Unpaid
CUST3929,1226,Unpaid
CUST3930,1655,Unpaid
CUST3931,1125,Paid
CUST3932,507,Unpaid
CUST3933,1391,Unpaid
CUST3934,1268,Unpaid
CUST3935,485,Unpaid
CUST3936,1411,Paid
CUST3937,1350,Unpaid
CUST3938,507,Unpaid
CUST3939,1107,Unpaid
CUST3940,726,Paid
CUST3941,1060,Paid
CUST3942,1874,Unpaid
CUST3943,1916,Paid
CUST3944,208,Unpaid
CUST3945,1049,Unpaid
CUST3946,1518,Paid
CUST3947,623,Paid
CUST3948,950,Paid
CUST3949,1382,Unpaid
CUST3950,835,Unpaid
CUST3951,1747,Unpaid
CUST3952,1762,Unpaid
CUST3953,1043,Paid
CUST3954,708,Unpaid
CUST3955,1314,Unpaid
CUST3956,286,Unpaid
CUST3957,1058,Paid
CUST3958,1896,Paid
CUST3959,1911,Paid
CUST3960,592,Paid
CUST3961,1962,Unpaid
CUST3962,1743,Paid
CUST3963,1478,Unpaid
CUST3964,874,Unpaid
CUST3965,291,Unpaid
CUST3966,985,Unpaid
CUST3967,1563,Unpaid
CUST3968,1414,Unpaid
CUST3969,352,Paid
CUST3970,1012,Paid
CUST3971,700,Paid
CUST3972,707,Paid
CUST3973,1584,Unpaid
CUST3974,976,Paid
CUST3975,1244,Paid
CUST3976,1427,Paid
CUST3977,1062,Unpaid
CUST3978,1625,Unpaid
CUST3979,460,Unpaid
CUST3980,297,Unpaid
CUST3981,1693,Paid
CUST3982,1562,Unpaid
CUST3983,325,Unpaid
CUST3984,1044,Unpaid
CUST3985,271,Paid
CUST3986,1182,Unpaid
CUST3987,1583,Unpaid
CUST3988,1604,Paid
CUST3989,1130,Unpaid
CUST3990,704,Unpaid
CUST3991,674,Unpaid
CUST3992,851,Paid
CUST3993,594,Paid
CUST3994,415,Unpaid
CUST3995,314,Paid
CUST3996,755,Unpaid
CUST3997,1412,Unpaid
CUST3998,816,Paid
CUST3999,1658,Paid
CUST4000,595,Paid
CUST4001,596,Paid
CUST4002,1158,Unpaid
CUST4003,855,Unpaid
CUST4004,1635,Unpaid
CUST4005,249,Unpaid
CUST4006,442,Paid
CUST4007,813,Unpaid
CUST4008,972,Paid
CUST4009,965,Paid
CUST4010,1153,Paid
CUST4011,1685,Paid
CUST4012,1680,Unpaid
CUST4013,1658,Paid
CUST4014,676,Paid
CUST4015,833,Unpaid
CUST4016,1227,Unpaid
CUST4017,1738,Paid
CUST4018,1461,Paid
CUST4019,1322,Unpaid
CUST4020,1671,Paid
CUST4021,864,Unpaid
CUST4022,923,Paid
CUST4023,1971,Unpaid
CUST4024,1517,Paid
CUST4025,1936,Paid
CUST4026,463,Paid
CUST4027,365,Paid
CUST4028,1534,Unpaid
CUST4029,1548,Unpaid
CUST4030,1646,Unpaid
CUST4031,1576,Paid
CUST4032,1729,Unpaid
CUST4033,1909,Paid
CUST4034,860,Unpaid
CUST4035,1628,Unpaid
CUST4036,1033,Paid
CUST4037,686,Unpaid
CUST4038,1488,Unpaid
CUST4039,698,Paid
CUST4040,1431,Paid
CUST4041,1674,Unpaid
CUST4042,1637,Unpaid
CUST4043,1614,Paid
CUST4044,1650,Paid
CUST4045,944,Unpaid
CUST4046,1173,Paid
CUST4047,1820,Unpaid
CUST4048,966,Paid
CUST4049,555,Paid
CUST4050,836,Unpaid
CUST4051,1137,Unpaid
CUST4052,1009,Unpaid
CUST4053,1504,Paid
CUST4054,1133,Paid
CUST4055,656,Paid
CUST4056,776,Paid
CUST4057,1652,Unpaid
CUST4058,765,Paid
CUST4059,1270,Unpaid
CUST4060,446,Unpaid
CUST4061,1164,Paid
CUST4062,739,Paid
CUST4063,797,Unpaid
CUST4064,1151,Paid
CUST4065,453,Paid
CUST4066,619,Paid
CUST4067,249,Unpaid
CUST4068,1942,Unpaid
CUST4069,1839,Unpaid
CUST4070,1954,Unpaid
CUST4071,1752,Unpaid
CUST4072,647,Paid
CUST4073,731,Unpaid
CUST4074,841,Unpaid
CUST4075,1077,Paid
CUST4076,764,Unpaid
CUST4077,1211,Unpaid
CUST4078,202,Unpaid
CUST4079,206,Unpaid
CUST4080,1557,Unpaid
CUST4081,1947,Unpaid
CUST4082,605,Unpaid
CUST4083,775,Unpaid
CUST4084,738,Paid
CUST4085,1195,Paid
CUST4086,1587,Paid
CUST4087,837,Paid
CUST4088,276,Unpaid
CUST4089,875,Paid
CUST4090,407,Paid
CUST4091,1489,Unpaid
CUST4092,1284,Paid
CUST4093,1773,Unpaid
CUST4094,1372,Unpaid
CUST4095,211,Paid
CUST4096,1171,Unpaid
CUST4097,1508,Paid
CUST4098,1059,Paid
CUST4099,1703,Unpaid
CUST4100,1000,Paid
CUST4101,1253,Unpaid
CUST4102,1592,Paid
CUST4103,700,Paid
CUST4104,1490,Unpaid
CUST4105,746,Unpaid
CUST4106,568,Paid
CUST4107,1909,Paid
CUST4108,1970,Unpaid
CUST4109,522,Paid
CUST4110,922,Paid
CUST4111,995,Paid
CUST4112,838,Unpaid
CUST4113,1413,Unpaid
CUST4114,1689,Unpaid
CUST4115,497,Unpaid
CUST4116,1947,Paid
CUST4117,403,Paid
CUST4118,361,Paid
CUST4119,636,Unpaid
CUST4120,1342,Paid
CUST4121,674,Unpaid
CUST4122,1458,Paid
CUST4123,791,Unpaid
CUST4124,577,Paid
CUST4125,241,Paid
CUST4126,1291,Paid
CUST4127,812,Paid
CUST4128,505,Unpaid
CUST4129,619,Unpaid
CUST4130,673,Paid
CUST4131,675,Paid
CUST4132,1162,Unpaid
CUST4133,583,Unpaid
CUST4134,1688,Paid
CUST4135,1929,Paid
CUST4136,1898,Unpaid
CUST4137,762,Unpaid
CUST4138,1975,Paid
CUST4139,671,Unpaid
CUST4140,336,Unpaid
CUST4141,534,Unpaid
CUST4142,516,Unpaid
CUST4143,831,Unpaid
CUST4144,1940,Unpaid
CUST4145,936,Unpaid
CUST4146,1284,Unpaid
CUST4147,753,Paid
CUST4148,1910,Unpaid
CUST4149,1497,Paid
CUST4150,1992,Paid
CUST4151,670,Paid
CUST4152,240,Paid
CUST4153,1617,Paid
CUST4154,1676,Unpaid
CUST4155,914,Unpaid
CUST4156,1992,Unpaid
CUST4157,1989,Paid
CUST4158,1831,Unpaid
CUST4159,204,Unpaid
CUST4160,1880,Unpaid
CUST4161,499,Unpaid
CUST4162,288,Unpaid
CUST4163,472,Unpaid
CUST4164,970,Unpaid
CUST4165,907,Unpaid
CUST4166,1212,Unpaid
CUST4167,964,Paid
CUST4168,751,Paid
CUST4169,580,Unpaid
CUST4170,931,Paid
CUST4171,626,Paid
CUST4172,1879,Paid
CUST4173,1050,Unpaid
CUST4174,1893,Unpaid
CUST4175,1255,Unpaid
CUST4176,862,Paid
CUST4177,410,Paid
CUST4178,1697,Unpaid
CUST4179,1207,Paid
CUST4180,1821,Paid
CUST4181,714,Unpaid
CUST4182,589,Unpaid
CUST4183,787,Paid
CUST4184,1579,Paid
CUST4185,564,Unpaid
CUST4186,1586,Paid
CUST4187,1595,Unpaid
CUST4188,281,Paid
CUST4189,436,Unpaid
CUST4190,972,Unpaid
CUST4191,1752,Unpaid
CUST4192,513,Paid
CUST4193,851,Unpaid
CUST4194,1618,Paid
CUST4195,1508,Paid
CUST4196,1108,Paid
CUST4197,1689,Unpaid
CUST4198,869,Unpaid
CUST4199,1749,Paid
CUST4200,484,Unpaid
CUST4201,1923,Paid
CUST4202,586,Paid
CUST4203,711,Paid
CUST4204,1051,Unpaid
CUST4205,278,Paid
CUST4206,1230,Unpaid
CUST4207,1180,Unpaid
CUST4208,741,Paid
CUST4209,816,Unpaid
CUST4210,857,Unpaid
CUST4211,1128,Paid
CUST4212,1219,Paid
CUST4213,843,Paid
CUST4214,1160,Paid
CUST4215,1040,Paid
CUST4216,1597,Paid
CUST4217,1313,Paid
CUST4218,1506,Paid
CUST4219,1367,Paid
CUST4220,1112,Unpaid
CUST4221,1963,Unpaid
CUST4222,1346,Paid
CUST4223,1301,Paid
CUST4224,452,Paid
CUST4225,929,Paid
CUST4226,1671,Unpaid
CUST4227,683,Unpaid
CUST4228,1371,Paid
CUST4229,1640,Unpaid
CUST4230,595,Paid
CUST4231,1167,Unpaid
CUST4232,1143,Unpaid
CUST4233,278,Paid
CUST4234,1940,Unpaid
CUST4235,1103,Paid
CUST4236,631,Unpaid
CUST4237,1070,Unpaid
CUST4238,1504,Unpaid
CUST4239,1507,Paid
CUST4240,379,Unpaid
CUST4241,1470,Paid
CUST4242,1246,Paid
CUST4243,632,Unpaid
CUST4244,1854,Paid
CUST4245,610,Unpaid
CUST4246,1678,Paid
CUST4247,1622,Unpaid
CUST4248,745,Unpaid
CUST4249,564,Paid
CUST4250,1186,Unpaid
CUST4251,750,Paid
CUST4252,511,Paid
CUST4253,892,Paid
CUST4254,382,Paid
CUST4255,532,Paid
CUST4256,1172,Paid
CUST4257,1486,Paid
CUST4258,829,Unpaid
CUST4259,729,Paid
CUST4260,399,Paid
CUST4261,1293,Paid
CUST4262,236,Paid
CUST4263,1601,Unpaid
CUST4264,1151,Unpaid
CUST4265,1535,Unpaid
CUST4266,1128,Unpaid
CUST4267,301,Unpaid
CUST4268,562,Unpaid
CUST4269,544,Paid
CUST4270,1185,Paid
CUST4271,648,Unpaid
CUST4272,1585,Paid
CUST4273,1279,Paid
CUST4274,419,Paid
CUST4275,1111,Paid
CUST4276,1452,Unpaid
CUST4277,800,Paid
CUST4278,856,Unpaid
CUST4279,1399,Unpaid
CUST4280,1904,Unpaid
CUST4281,1436,Paid
CUST4282,767,Unpaid
CUST4283,651,Unpaid
CUST4284,1303,Unpaid
CUST4285,477,Paid
CUST4286,1211,Paid
CUST4287,1514,Unpaid
CUST4288,462,Unpaid
CUST4289,1736,Unpaid
CUST4290,1742,Unpaid
CUST4291,859,Unpaid
CUST4292,1217,Unpaid
CUST4293,1317,Paid
CUST4294,680,Unpaid
CUST4295,752,Unpaid
CUST4296,1659,Unpaid
CUST4297,1529,Unpaid
CUST4298,341,Unpaid
CUST4299,336,Unpaid
CUST4300,304,Unpaid
CUST4301,1006,Unpaid
CUST4302,409,Paid
CUST4303,261,Paid
CUST4304,779,Paid
CUST4305,1930,Paid
CUST4306,285,Unpaid
CUST4307,906,Paid
CUST4308,404,Paid
CUST4309,1221,Unpaid
CUST4310,1327,Paid
CUST4311,616,Unpaid
CUST4312,1657,Unpaid
CUST4313,778,Paid
CUST4314,318,Unpaid
CUST4315,1860,Paid
CUST4316,1751,Paid
CUST4317,1688,Unpaid
CUST4318,1420,Unpaid
CUST4319,1831,Paid
CUST4320,287,Paid
CUST4321,1035,Paid
CUST4322,764,Unpaid
CUST4323,779,Unpaid
CUST4324,403,Paid
CUST4325,1946,Paid
CUST4326,306,Paid
CUST4327,480,Unpaid
CUST4328,1693,Paid
CUST4329,1241,Paid
CUST4330,1791,Unpaid
CUST4331,1586,Paid
CUST4332,1738,Paid
CUST4333,852,Unpaid
CUST4334,288,Unpaid
CUST4335,1949,Paid
CUST4336,1688,Unpaid
CUST4337,1273,Unpaid
CUST4338,1764,Unpaid
CUST4339,1888,Unpaid
CUST4340,387,Unpaid
CUST4341,1517,Unpaid
CUST4342,844,Paid
CUST4343,1896,Unpaid
CUST4344,1577,Unpaid
CUST4345,1164,Paid
CUST4346,1136,Unpaid
CUST4347,1071,Paid
CUST4348,886,Unpaid
CUST4349,1693,Unpaid
CUST4350,889,Paid
CUST4351,512,Unpaid
CUST4352,1417,Unpaid
CUST4353,1564,Paid
CUST4354,1854,Unpaid
CUST4355,1107,Paid
CUST4356,1848,Unpaid
CUST4357,876,Paid
CUST4358,468,Unpaid
CUST4359,200,Paid
CUST4360,1512,Paid
CUST4361,1770,Unpaid
CUST4362,1258,Paid
CUST4363,1265,Unpaid
CUST4364,1808,Unpaid
CUST4365,666,Unpaid
CUST4366,1379,Paid
CUST4367,1301,Unpaid
CUST4368,551,Unpaid
CUST4369,808,Paid
CUST4370,1760,Paid
CUST4371,242,Paid
CUST4372,1857,Unpaid
CUST4373,1176,Unpaid
CUST4374,1395,Unpaid
CUST4375,1111,Unpaid
CUST4376,1934,Unpaid
CUST4377,1363,Paid
CUST4378,1083,Paid
CUST4379,1896,Paid
CUST4380,1552,Unpaid
CUST4381,1142,Paid
CUST4382,1950,Paid
CUST4383,207,Unpaid
CUST4384,665,Paid
CUST4385,456,Paid
CUST4386,1515,Paid
CUST4387,1793,Paid
CUST4388,1126,Paid
CUST4389,1331,Paid
CUST4390,1162,Paid
CUST4391,1506,Unpaid
CUST4392,772,Paid
CUST4393,1402,Paid
CUST4394,1987,Paid
CUST4395,1533,Unpaid
CUST4396,1895,Unpaid
CUST4397,575,Unpaid
CUST4398,932,Paid
CUST4399,1339,Unpaid
CUST4400,286,Unpaid
CUST4401,573,Unpaid
CUST4402,1711,Paid
CUST4403,405,Unpaid
CUST4404,942,Paid
CUST4405,1923,Unpaid
CUST4406,1118,Paid
CUST4407,603,Unpaid
CUST4408,529,Paid
CUST4409,1636,Paid
CUST4410,1387,Unpaid
CUST4411,1803,Unpaid
CUST4412,1671,Paid
CUST4413,1381,Unpaid
CUST4414,1004,Unpaid
CUST4415,1031,Unpaid
CUST4416,309,Unpaid
CUST4417,1384,Unpaid
CUST4418,1855,Unpaid
CUST4419,1248,Unpaid
CUST4420,415,Paid
CUST4421,1680,Paid
CUST4422,1062,Unpaid
CUST4423,466,Unpaid
CUST4424,393,Unpaid
CUST4425,1677,Paid
CUST4426,1053,Unpaid
CUST4427,1441,Unpaid
CUST4428,1621,Unpaid
CUST4429,319,Unpaid
CUST4430,1258,Paid
CUST4431,1245,Paid
CUST4432,1268,Paid
CUST4433,1663,Paid
CUST4434,1324,Unpaid
CUST4435,1974,Paid
CUST4436,770,Unpaid
CUST4437,1098,Unpaid
CUST4438,715,Unpaid
CUST4439,832,Unpaid
CUST4440,586,Paid
CUST4441,880,Unpaid
CUST4442,890,Paid
CUST4443,301,Unpaid
CUST4444,1036,Unpaid
CUST4445,1442,Paid
CUST4446,815,Paid
CUST4447,761,Paid
CUST4448,335,Unpaid
CUST4449,638,Unpaid
CUST4450,951,Paid
CUST4451,1564,Paid
CUST4452,862,Unpaid
CUST4453,222,Paid
CUST4454,1029,Unpaid
CUST4455,933,Unpaid
CUST4456,295,Paid
CUST4457,740,Unpaid
CUST4458,1091,Unpaid
CUST4459,632,Paid
CUST4460,1992,Unpaid
CUST4461,1869,Unpaid
CUST4462,573,Paid
CUST4463,1318,Unpaid
CUST4464,327,Paid
CUST4465,1546,Unpaid
CUST4466,278,Paid
CUST4467,338,Paid
CUST4468,1985,Paid
CUST4469,278,Paid
CUST4470,1133,Paid
CUST4471,328,Unpaid
CUST4472,1459,Unpaid
CUST4473,662,Paid
CUST4474,698,Paid
CUST4475,1263,Unpaid
CUST4476,644,Unpaid
CUST4477,719,Paid
CUST4478,600,Unpaid
CUST4479,1150,Paid
CUST4480,1962,Paid
CUST4481,583,Unpaid
CUST4482,1054,Paid
CUST4483,1236,Paid
CUST4484,1481,Unpaid
CUST4485,1843,Unpaid
CUST4486,288,Paid
CUST4487,1858,Paid
CUST4488,1309,Unpaid
CUST4489,1682,Paid
CUST4490,1852,Unpaid
CUST4491,523,Paid
CUST4492,1381,Unpaid
CUST4493,332,Unpaid
CUST4494,1919,Paid
CUST4495,324,Paid
CUST4496,1662,Paid
CUST4497,1625,Unpaid
CUST4498,675,Paid
CUST4499,1114,Unpaid
CUST4500,539,Paid
CUST4501,329,Paid
CUST4502,553,Paid
CUST4503,1792,Paid
CUST4504,1875,Unpaid
CUST4505,579,Paid
CUST4506,1900,Paid
CUST4507,1913,Paid
CUST4508,1363,Unpaid
CUST4509,996,Unpaid
CUST4510,1499,Unpaid
CUST4511,528,Unpaid
CUST4512,284,Paid
CUST4513,603,Paid
CUST4514,660,Paid
CUST4515,400,Unpaid
CUST4516,263,Paid
CUST4517,821,Paid
CUST4518,534,Paid
CUST4519,1357,Paid
CUST4520,345,Paid
CUST4521,1757,Unpaid
CUST4522,1336,Unpaid
CUST4523,1368,Paid
CUST4524,1364,Paid
CUST4525,1902,Paid
CUST4526,1900,Unpaid
CUST4527,688,Unpaid
CUST4528,1677,Paid
CUST4529,279,Unpaid
CUST4530,1913,Paid
CUST4531,1713,Unpaid
CUST4532,485,Paid
CUST4533,734,Paid
CUST4534,865,Paid
CUST4535,1818,Unpaid
CUST4536,580,Unpaid
CUST4537,903,Unpaid
CUST4538,1080,Unpaid
CUST4539,1987,Unpaid
CUST4540,1472,Unpaid
CUST4541,1601,Paid
CUST4542,1184,Unpaid
CUST4543,1048,Paid
CUST4544,1357,Unpaid
CUST4545,1183,Paid
CUST4546,354,Unpaid
CUST4547,1594,Paid
CUST4548,1307,Paid
CUST4549,261,Unpaid
CUST4550,683,Unpaid
CUST4551,1847,Unpaid
CUST4552,1005,Paid
CUST4553,1567,Paid
CUST4554,946,Unpaid
CUST4555,497,Paid
CUST4556,381,Paid
CUST4557,588,Unpaid
CUST4558,1022,Unpaid
CUST4559,1504,Paid
CUST4560,810,Unpaid
CUST4561,347,Unpaid
CUST4562,723,Paid
CUST4563,1582,Paid
CUST4564,1143,Paid
CUST4565,960,Paid
CUST4566,305,Unpaid
CUST4567,1616,Unpaid
CUST4568,611,Paid
CUST4569,390,Unpaid
CUST4570,226,Unpaid
CUST4571,1845,Paid
CUST4572,451,Unpaid
CUST4573,802,Paid
CUST4574,730,Unpaid
CUST4575,1540,Unpaid
CUST4576,1081,Paid
CUST4577,1699,Paid
CUST4578,1871,Paid
CUST4579,1079,Unpaid
CUST4580,1661,Paid
CUST4581,590,Paid
CUST4582,1980,Paid
CUST4583,1163,Paid
CUST4584,1835,Paid
CUST4585,270,Unpaid
CUST4586,714,Unpaid
CUST4587,1367,Unpaid
CUST4588,879,Paid
CUST4589,472,Unpaid
CUST4590,1631,Paid
CUST4591,807,Unpaid
CUST4592,1323,Unpaid
CUST4593,1837,Paid
CUST4594,575,Paid
CUST4595,961,Paid
CUST4596,1035,Unpaid
CUST4597,1112,Unpaid
CUST4598,1923,Unpaid
CUST4599,1803,Unpaid
CUST4600,292,Paid
CUST4601,1209,Paid
CUST4602,1976,Unpaid
CUST4603,1403,Unpaid
CUST4604,693,Unpaid
CUST4605,952,Unpaid
CUST4606,1128,Paid
CUST4607,1668,Unpaid
CUST4608,282,Unpaid
CUST4609,1959,Unpaid
CUST4610,233,Paid
CUST4611,230,Paid
CUST4612,624,Unpaid
CUST4613,392,Paid
CUST4614,434,Paid
CUST4615,1151,Unpaid
CUST4616,1632,Paid
CUST4617,1273,Unpaid
CUST4618,930,Unpaid
CUST4619,1416,Paid
CUST4620,1698,Unpaid
CUST4621,613,Unpaid
CUST4622,1045,Paid
CUST4623,1784,Unpaid
CUST4624,1326,Unpaid
CUST4625,1550,Paid
CUST4626,1248,Unpaid
CUST4627,1105,Paid
CUST4628,1877,Unpaid
CUST4629,1405,Unpaid
CUST4630,1267,Paid
CUST4631,1246,Unpaid
CUST4632,336,Unpaid
CUST4633,1543,Paid
CUST4634,1413,Paid
CUST4635,962,Paid
CUST4636,1988,Unpaid
CUST4637,1455,Paid
CUST4638,1884,Unpaid
CUST4639,1738,Paid
CUST4640,258,Paid
CUST4641,942,Paid
CUST4642,421,Unpaid
CUST4643,1702,Paid
CUST4644,289,Paid
CUST4645,321,Paid
