customer_id,operator,plan_type,tenure
CUST3079,Vi,Prepaid,28
CUST3080,Vi,Prepaid,6
CUST3081,Jio,Prepaid,55
CUST3082,Jio,Postpaid,56
CUST3083,Jio,Prepaid,47
CUST3084,BSNL,Prepaid,40
CUST3085,Vi,Postpaid,20
CUST3086,Vi,Postpaid,47
CUST3087,Airtel,Prepaid,27
CUST3088,Jio,Prepaid,33
CUST3089,Vi,Prepaid,2
CUST3090,Vi,Postpaid,2
CUST3091,Jio,Postpaid,11
CUST3092,Jio,Prepaid,63
CUST3093,Jio,Prepaid,14
CUST3094,BSNL,Prepaid,33
CUST3095,BSNL,Prepaid,61
CUST3096,Vi,Postpaid,31
CUST3097,Vi,Postpaid,5
CUST3098,Vi,Prepaid,19
CUST3099,Airtel,Postpaid,24
CUST3100,BSNL,Postpaid,51
CUST3101,Vi,Prepaid,1
CUST3102,BSNL,Postpaid,27
CUST3103,Jio,Prepaid,71
CUST3104,Airtel,Prepaid,32
CUST3105,Vi,Prepaid,8
CUST3106,Airtel,Postpaid,59
CUST3107,BSNL,Prepaid,68
CUST3108,Jio,Prepaid,2
CUST3109,BSNL,Postpaid,35
CUST3110,BSNL,Postpaid,40
CUST3111,Airtel,Postpaid,59
CUST3112,Vi,Prepaid,39
CUST3113,Airtel,Prepaid,48
CUST3114,Vi,Prepaid,37
CUST3115,BSNL,Prepaid,17
CUST3116,BSNL,Prepaid,61
CUST3117,BSNL,Postpaid,18
CUST3118,Jio,Postpaid,28
CUST3119,Jio,Prepaid,46
CUST3120,BSNL,Prepaid,39
CUST3121,BSNL,Postpaid,39
CUST3122,Jio,Postpaid,66
CUST3123,Vi,Postpaid,14
CUST3124,BSNL,Postpaid,14
CUST3125,Airtel,Prepaid,31
CUST3126,Jio,Prepaid,23
CUST3127,BSNL,Postpaid,57
CUST3128,Airtel,Prepaid,43
CUST3129,Airtel,Prepaid,43
CUST3130,BSNL,Prepaid,20
CUST3131,Jio,Prepaid,31
CUST3132,Vi,Prepaid,43
CUST3133,Airtel,Postpaid,32
CUST3134,Airtel,Prepaid,44
CUST3135,Airtel,Prepaid,31
CUST3136,Vi,Postpaid,9
CUST3137,Airtel,Prepaid,34
CUST3138,Vi,Postpaid,48
CUST3139,Vi,Postpaid,9
CUST3140,Vi,Postpaid,55
CUST3141,Vi,Postpaid,70
CUST3142,BSNL,Prepaid,64
CUST3143,Jio,Prepaid,11
CUST3144,Jio,Prepaid,63
CUST3145,Jio,Prepaid,32
CUST3146,BSNL,Prepaid,45
CUST3147,Airtel,Prepaid,58
CUST3148,Jio,Prepaid,8
CUST3149,Airtel,Postpaid,49
CUST3150,Jio,Postpaid,14
CUST3151,BSNL,Postpaid,60
CUST3152,Vi,Postpaid,58
CUST3153,Vi,Prepaid,16
CUST3154,Vi,Postpaid,5
CUST3155,BSNL,Prepaid,59
CUST3156,Vi,Prepaid,49
CUST3157,BSNL,Prepaid,6
CUST3158,BSNL,Postpaid,36
CUST3159,BSNL,Prepaid,3
CUST3160,Jio,Prepaid,9
CUST3161,Jio,Prepaid,56
CUST3162,Jio,Prepaid,48
CUST3163,BSNL,Postpaid,20
CUST3164,BSNL,Postpaid,40
CUST3165,Vi,Postpaid,39
CUST3166,Jio,Prepaid,49
CUST3167,Vi,Prepaid,59
CUST3168,Jio,Prepaid,42
CUST3169,Airtel,Prepaid,45
CUST3170,Jio,Prepaid,47
CUST3171,Airtel,Postpaid,43
CUST3172,Airtel,Prepaid,3
CUST3173,BSNL,Postpaid,40
CUST3174,Airtel,Prepaid,50
CUST3175,Jio,Prepaid,20
CUST3176,BSNL,Postpaid,4
CUST3177,Jio,Prepaid,4
CUST3178,Vi,Prepaid,43
CUST3179,Vi,Postpaid,19
CUST3180,BSNL,Postpaid,19
CUST3181,Vi,Prepaid,45
CUST3182,BSNL,Postpaid,40
CUST3183,Airtel,Postpaid,66
CUST3184,BSNL,Prepaid,39
CUST3185,Jio,Postpaid,29
CUST3186,Vi,Prepaid,29
CUST3187,Airtel,Prepaid,20
CUST3188,Airtel,Prepaid,11
CUST3189,Airtel,Prepaid,37
CUST3190,Vi,Postpaid,14
CUST3191,Airtel,Prepaid,64
CUST3192,Jio,Prepaid,48
CUST3193,Vi,Postpaid,19
CUST3194,Jio,Postpaid,33
CUST3195,BSNL,Postpaid,65
CUST3196,Jio,Prepaid,36
CUST3197,Airtel,Postpaid,18
CUST3198,BSNL,Prepaid,33
CUST3199,Airtel,Prepaid,37
CUST3200,BSNL,Postpaid,21
CUST3201,Airtel,Prepaid,29
CUST3202,BSNL,Postpaid,48
CUST3203,BSNL,Postpaid,3
CUST3204,Vi,Postpaid,37
CUST3205,Vi,Postpaid,31
CUST3206,Airtel,Prepaid,21
CUST3207,Jio,Prepaid,65
CUST3208,Airtel,Prepaid,27
CUST3209,BSNL,Prepaid,16
CUST3210,Jio,Postpaid,38
CUST3211,Airtel,Prepaid,54
CUST3212,Jio,Postpaid,28
CUST3213,BSNL,Prepaid,57
CUST3214,Vi,Prepaid,24
CUST3215,Jio,Prepaid,17
CUST3216,Jio,Postpaid,35
CUST3217,Jio,Prepaid,60
CUST3218,Vi,Prepaid,27
CUST3219,Vi,Postpaid,60
CUST3220,Jio,Prepaid,17
CUST3221,Vi,Prepaid,61
CUST3222,Airtel,Prepaid,51
CUST3223,Airtel,Postpaid,25
CUST3224,BSNL,Postpaid,14
CUST3225,Jio,Prepaid,71
CUST3226,BSNL,Prepaid,64
CUST3227,Airtel,Postpaid,64
CUST3228,BSNL,Postpaid,22
CUST3229,Jio,Postpaid,10
CUST3230,BSNL,Prepaid,44
CUST3231,Airtel,Postpaid,3
CUST3232,Jio,Postpaid,31
CUST3233,BSNL,Postpaid,57
CUST3234,BSNL,Prepaid,58
CUST3235,Vi,Prepaid,52
CUST3236,Airtel,Prepaid,30
CUST3237,Vi,Postpaid,67
CUST3238,Jio,Postpaid,23
CUST3239,Vi,Prepaid,1
CUST3240,Airtel,Postpaid,28
CUST3241,Vi,Postpaid,17
CUST3242,Jio,Prepaid,46
CUST3243,Jio,Postpaid,3
CUST3244,BSNL,Prepaid,64
CUST3245,Vi,Postpaid,12
CUST3246,Jio,Prepaid,11
CUST3247,BSNL,Prepaid,10
CUST3248,Airtel,Postpaid,42
CUST3249,Airtel,Postpaid,43
CUST3250,Jio,Prepaid,57
CUST3251,Jio,Prepaid,11
CUST3252,Jio,Postpaid,11
CUST3253,Jio,Prepaid,4
CUST3254,Vi,Postpaid,59
CUST3255,Airtel,Postpaid,62
CUST3256,Jio,Postpaid,62
CUST3257,BSNL,Prepaid,54
CUST3258,Airtel,Postpaid,64
CUST3259,Jio,Postpaid,64
CUST3260,Jio,Postpaid,71
CUST3261,Vi,Postpaid,32
CUST3262,BSNL,Prepaid,71
CUST3263,Jio,Prepaid,50
CUST3264,BSNL,Prepaid,34
CUST3265,BSNL,Postpaid,27
CUST3266,BSNL,Postpaid,62
CUST3267,Vi,Postpaid,51
CUST3268,BSNL,Prepaid,40
CUST3269,Vi,Prepaid,21
CUST3270,Jio,Postpaid,2
CUST3271,Airtel,Postpaid,69
CUST3272,Airtel,Postpaid,31
CUST3273,Jio,Prepaid,8
CUST3274,Vi,Postpaid,28
CUST3275,Airtel,Postpaid,71
CUST3276,Jio,Prepaid,25
CUST3277,BSNL,Postpaid,12
CUST3278,Jio,Prepaid,70
CUST3279,Jio,Prepaid,23
CUST3280,Vi,Prepaid,53
CUST3281,Jio,Prepaid,32
CUST3282,Airtel,Postpaid,22
CUST3283,Vi,Prepaid,17
CUST3284,BSNL,Prepaid,65
CUST3285,Vi,Postpaid,41
CUST3286,BSNL,Prepaid,70
CUST3287,Airtel,Prepaid,65
CUST3288,Vi,Postpaid,20
CUST3289,BSNL,Prepaid,5
CUST3290,Airtel,Postpaid,53
CUST3291,BSNL,Prepaid,37
CUST3292,Vi,Postpaid,28
CUST3293,BSNL,Postpaid,31
CUST3294,Vi,Prepaid,22
CUST3295,Jio,Postpaid,16
CUST3296,BSNL,Postpaid,48
CUST3297,Jio,Postpaid,26
CUST3298,Airtel,Prepaid,31
CUST3299,Vi,Prepaid,53
CUST3300,Vi,Prepaid,14
CUST3301,Airtel,Postpaid,32
CUST3302,BSNL,Postpaid,19
CUST3303,Jio,Postpaid,55
CUST3304,Jio,Prepaid,46
CUST3305,Vi,Postpaid,12
CUST3306,Jio,Prepaid,24
CUST3307,Jio,Postpaid,54
CUST3308,Vi,Prepaid,39
CUST3309,Vi,Prepaid,49
CUST3310,Jio,Prepaid,19
CUST3311,Airtel,Postpaid,51
CUST3312,Airtel,Prepaid,69
CUST3313,Airtel,Postpaid,60
CUST3314,BSNL,Prepaid,25
CUST3315,Jio,Postpaid,63
CUST3316,BSNL,Prepaid,37
CUST3317,BSNL,Postpaid,45
CUST3318,BSNL,Postpaid,60
CUST3319,BSNL,Postpaid,30
CUST3320,Jio,Postpaid,34
CUST3321,Jio,Prepaid,50
CUST3322,BSNL,Postpaid,53
CUST3323,Vi,Prepaid,30
CUST3324,Jio,Prepaid,71
CUST3325,BSNL,Prepaid,20
CUST3326,Airtel,Prepaid,14
CUST3327,BSNL,Prepaid,47
CUST3328,Jio,Prepaid,9
CUST3329,Airtel,Postpaid,29
CUST3330,Jio,Prepaid,56
CUST3331,BSNL,Prepaid,35
CUST3332,Airtel,Prepaid,57
CUST3333,Vi,Prepaid,10
CUST3334,Jio,Prepaid,10
CUST3335,Vi,Postpaid,66
CUST3336,Vi,Postpaid,50
CUST3337,Airtel,Prepaid,61
CUST3338,BSNL,Postpaid,2
CUST3339,Jio,Prepaid,10
CUST3340,Vi,Prepaid,46
CUST3341,Airtel,Postpaid,70
CUST3342,BSNL,Prepaid,59
CUST3343,Airtel,Prepaid,53
CUST3344,Vi,Prepaid,44
CUST3345,Jio,Postpaid,61
CUST3346,BSNL,Postpaid,69
CUST3347,Vi,Postpaid,32
CUST3348,Vi,Postpaid,10
CUST3349,BSNL,Prepaid,13
CUST3350,Airtel,Postpaid,37
CUST3351,BSNL,Prepaid,35
CUST3352,BSNL,Postpaid,60
CUST3353,Jio,Prepaid,49
CUST3354,Jio,Prepaid,70
CUST3355,BSNL,Postpaid,16
CUST3356,Airtel,Postpaid,28
CUST3357,BSNL,Prepaid,12
CUST3358,Airtel,Postpaid,32
CUST3359,Airtel,Postpaid,69
CUST3360,Jio,Postpaid,29
CUST3361,Jio,Postpaid,61
CUST3362,Airtel,Postpaid,54
CUST3363,Jio,Postpaid,45
CUST3364,BSNL,Prepaid,14
CUST3365,Airtel,Prepaid,1
CUST3366,Vi,Postpaid,62
CUST3367,Airtel,Prepaid,17
CUST3368,Jio,Prepaid,1
CUST3369,Jio,Postpaid,8
CUST3370,Airtel,Postpaid,41
CUST3371,Airtel,Postpaid,64
CUST3372,Jio,Prepaid,35
CUST3373,Jio,Prepaid,66
CUST3374,Vi,Postpaid,15
CUST3375,Vi,Postpaid,52
CUST3376,Jio,Prepaid,26
CUST3377,Airtel,Prepaid,8
CUST3378,Vi,Postpaid,54
CUST3379,Jio,Postpaid,35
CUST3380,Vi,Postpaid,69
CUST3381,Vi,Prepaid,61
CUST3382,BSNL,Prepaid,42
CUST3383,Jio,Prepaid,42
CUST3384,Jio,Postpaid,70
CUST3385,Jio,Postpaid,64
CUST3386,Jio,Prepaid,9
CUST3387,Vi,Postpaid,57
CUST3388,Vi,Prepaid,60
CUST3389,Vi,Prepaid,57
CUST3390,Jio,Prepaid,38
CUST3391,BSNL,Prepaid,47
CUST3392,Vi,Prepaid,42
CUST3393,Jio,Postpaid,41
CUST3394,BSNL,Prepaid,54
CUST3395,BSNL,Postpaid,40
CUST3396,BSNL,Postpaid,55
CUST3397,Vi,Prepaid,40
CUST3398,Airtel,Postpaid,27
CUST3399,BSNL,Prepaid,44
CUST3400,BSNL,Postpaid,2
CUST3401,BSNL,Postpaid,19
CUST3402,Airtel,Prepaid,31
CUST3403,Jio,Postpaid,4
CUST3404,Airtel,Postpaid,23
CUST3405,Vi,Postpaid,46
CUST3406,BSNL,Prepaid,42
CUST3407,Jio,Postpaid,12
CUST3408,Jio,Prepaid,10
CUST3409,BSNL,Postpaid,2
CUST3410,BSNL,Postpaid,68
CUST3411,Vi,Postpaid,71
CUST3412,Vi,Postpaid,6
CUST3413,Jio,Prepaid,6
CUST3414,Jio,Prepaid,51
CUST3415,Jio,Postpaid,37
CUST3416,BSNL,Prepaid,33
CUST3417,Vi,Postpaid,67
CUST3418,Airtel,Postpaid,48
CUST3419,Jio,Prepaid,37
CUST3420,Jio,Prepaid,41
CUST3421,Vi,Prepaid,14
CUST3422,BSNL,Postpaid,28
CUST3423,Vi,Postpaid,53
CUST3424,Vi,Prepaid,17
CUST3425,Vi,Postpaid,31
CUST3426,Airtel,Prepaid,22
CUST3427,Vi,Postpaid,61
CUST3428,Airtel,Postpaid,62
CUST3429,Vi,Prepaid,17
CUST3430,Vi,Postpaid,58
CUST3431,Vi,Postpaid,70
CUST3432,Vi,Prepaid,17
CUST3433,Vi,Prepaid,21
CUST3434,Jio,Prepaid,71
CUST3435,Vi,Postpaid,9
CUST3436,Airtel,Prepaid,41
CUST3437,BSNL,Postpaid,46
CUST3438,Vi,Prepaid,19
CUST3439,BSNL,Postpaid,34
CUST3440,BSNL,Prepaid,12
CUST3441,Vi,Postpaid,68
CUST3442,Vi,Postpaid,13
CUST3443,BSNL,Prepaid,5
CUST3444,Vi,Postpaid,10
CUST3445,BSNL,Prepaid,59
CUST3446,BSNL,Postpaid,12
CUST3447,BSNL,Prepaid,67
CUST3448,Vi,Postpaid,64
CUST3449,BSNL,Prepaid,14
CUST3450,Airtel,Prepaid,51
CUST3451,BSNL,Prepaid,27
CUST3452,Airtel,Prepaid,26
CUST3453,BSNL,Postpaid,44
CUST3454,Airtel,Postpaid,42
CUST3455,Jio,Prepaid,54
CUST3456,Jio,Postpaid,47
CUST3457,BSNL,Postpaid,65
CUST3458,Vi,Prepaid,20
CUST3459,Airtel,Postpaid,43
CUST3460,Jio,Prepaid,70
CUST3461,Airtel,Prepaid,31
CUST3462,Jio,Postpaid,11
CUST3463,BSNL,Postpaid,21
CUST3464,Airtel,Postpaid,56
CUST3465,Vi,Prepaid,6
CUST3466,Jio,Postpaid,43
CUST3467,Vi,Prepaid,10
CUST3468,Airtel,Postpaid,23
CUST3469,Airtel,Postpaid,42
CUST3470,BSNL,Postpaid,32
CUST3471,Airtel,Postpaid,8
CUST3472,Airtel,Prepaid,41
CUST3473,Vi,Prepaid,7
CUST3474,Vi,Prepaid,34
CUST3475,Airtel,Prepaid,40
CUST3476,Vi,Postpaid,64
CUST3477,Jio,Postpaid,20
CUST3478,Jio,Postpaid,71
CUST3479,Airtel,Postpaid,38
CUST3480,Airtel,Prepaid,66
CUST3481,Airtel,Prepaid,40
CUST3482,Vi,Prepaid,23
CUST3483,Vi,Postpaid,37
CUST3484,Jio,Prepaid,50
CUST3485,Vi,Prepaid,63
CUST3486,Vi,Postpaid,4
CUST3487,Vi,Postpaid,34
CUST3488,Jio,Postpaid,5
CUST3489,Vi,Prepaid,70
CUST3490,Airtel,Postpaid,28
CUST3491,Airtel,Prepaid,51
CUST3492,Jio,Postpaid,57
CUST3493,Vi,Prepaid,66
CUST3494,Vi,Postpaid,11
CUST3495,BSNL,Prepaid,39
CUST3496,Airtel,Postpaid,11
CUST3497,BSNL,Prepaid,45
CUST3498,Jio,Postpaid,64
CUST3499,Jio,Prepaid,62
CUST3500,Vi,Prepaid,7
CUST3501,Vi,Postpaid,68
CUST3502,Vi,Prepaid,8
CUST3503,Vi,Prepaid,24
CUST3504,Vi,Postpaid,40
CUST3505,Vi,Postpaid,9
CUST3506,Airtel,Postpaid,8
CUST3507,BSNL,Prepaid,19
CUST3508,Airtel,Postpaid,68
CUST3509,BSNL,Postpaid,18
CUST3510,Airtel,Prepaid,45
CUST3511,Jio,Postpaid,40
CUST3512,BSNL,Postpaid,53
CUST3513,BSNL,Postpaid,25
CUST3514,Vi,Postpaid,7
CUST3515,BSNL,Prepaid,64
CUST3516,BSNL,Prepaid,27
CUST3517,BSNL,Prepaid,49
CUST3518,Jio,Postpaid,70
CUST3519,Airtel,Prepaid,18
CUST3520,Jio,Prepaid,61
CUST3521,Jio,Postpaid,24
CUST3522,Vi,Prepaid,26
CUST3523,BSNL,Postpaid,57
CUST3524,BSNL,Prepaid,4
CUST3525,Jio,Prepaid,14
CUST3526,Vi,Prepaid,43
CUST3527,Vi,Postpaid,8
CUST3528,Vi,Prepaid,37
CUST3529,Airtel,Postpaid,39
CUST3530,Jio,Postpaid,44
CUST3531,Airtel,Postpaid,16
CUST3532,BSNL,Postpaid,41
CUST3533,BSNL,Prepaid,51
CUST3534,Jio,Prepaid,68
CUST3535,BSNL,Prepaid,8
CUST3536,Vi,Postpaid,46
CUST3537,BSNL,Prepaid,24
CUST3538,Jio,Prepaid,2
CUST3539,Jio,Postpaid,15
CUST3540,BSNL,Prepaid,68
CUST3541,Airtel,Postpaid,13
CUST3542,Vi,Postpaid,31
CUST3543,BSNL,Prepaid,38
CUST3544,Jio,Postpaid,71
CUST3545,BSNL,Postpaid,48
CUST3546,Jio,Postpaid,18
CUST3547,BSNL,Prepaid,61
CUST3548,Airtel,Postpaid,33
CUST3549,Jio,Postpaid,41
CUST3550,Vi,Prepaid,58
CUST3551,Airtel,Postpaid,56
CUST3552,BSNL,Postpaid,32
CUST3553,Jio,Prepaid,71
CUST3554,Airtel,Postpaid,11
CUST3555,Airtel,Postpaid,67
CUST3556,Vi,Prepaid,8
CUST3557,Airtel,Postpaid,38
CUST3558,Airtel,Prepaid,71
CUST3559,Vi,Prepaid,26
CUST3560,Vi,Prepaid,35
CUST3561,BSNL,Postpaid,32
CUST3562,Vi,Prepaid,12
CUST3563,Airtel,Prepaid,7
CUST3564,Airtel,Prepaid,60
CUST3565,Jio,Postpaid,3
CUST3566,BSNL,Postpaid,61
CUST3567,BSNL,Prepaid,62
CUST3568,Vi,Postpaid,28
CUST3569,Airtel,Prepaid,10
CUST3570,Airtel,Prepaid,47
CUST3571,Vi,Postpaid,27
CUST3572,BSNL,Prepaid,28
CUST3573,BSNL,Postpaid,17
CUST3574,Jio,Postpaid,45
CUST3575,Vi,Postpaid,71
CUST3576,Vi,Postpaid,21
CUST3577,Jio,Postpaid,6
CUST3578,Vi,Postpaid,2
CUST3579,Airtel,Postpaid,42
CUST3580,Jio,Prepaid,59
CUST3581,Vi,Postpaid,54
CUST3582,Vi,Prepaid,35
CUST3583,BSNL,Prepaid,57
CUST3584,BSNL,Postpaid,49
CUST3585,Jio,Prepaid,62
CUST3586,BSNL,Prepaid,51
CUST3587,BSNL,Postpaid,56
CUST3588,Jio,Postpaid,67
CUST3589,Jio,Postpaid,1
CUST3590,Vi,Postpaid,66
CUST3591,Vi,Postpaid,19
CUST3592,Jio,Prepaid,28
CUST3593,Vi,Prepaid,1
CUST3594,Vi,Prepaid,67
CUST3595,Airtel,Prepaid,18
CUST3596,Jio,Prepaid,11
CUST3597,Vi,Prepaid,4
CUST3598,Airtel,Postpaid,22
CUST3599,BSNL,Postpaid,42
CUST3600,BSNL,Postpaid,4
CUST3601,BSNL,Postpaid,17
CUST3602,Airtel,Postpaid,54
CUST3603,Jio,Prepaid,10
CUST3604,Airtel,Prepaid,48
CUST3605,Jio,Postpaid,44
CUST3606,Vi,Postpaid,46
CUST3607,Jio,Postpaid,5
CUST3608,BSNL,Prepaid,54
CUST3609,Jio,Prepaid,63
CUST3610,Airtel,Postpaid,65
CUST3611,Airtel,Prepaid,46
CUST3612,Vi,Postpaid,44
CUST3613,Airtel,Prepaid,40
CUST3614,Vi,Postpaid,50
CUST3615,Vi,Postpaid,48
CUST3616,Vi,Prepaid,71
CUST3617,BSNL,Postpaid,37
CUST3618,Airtel,Prepaid,1
CUST3619,Jio,Postpaid,18
CUST3620,Vi,Postpaid,55
CUST3621,BSNL,Prepaid,13
CUST3622,Vi,Prepaid,66
CUST3623,Jio,Prepaid,12
CUST3624,Vi,Prepaid,39
CUST3625,Airtel,Postpaid,9
CUST3626,Jio,Prepaid,3
CUST3627,BSNL,Prepaid,16
CUST3628,Airtel,Prepaid,25
CUST3629,Jio,Postpaid,36
CUST3630,Airtel,Postpaid,6
CUST3631,Jio,Postpaid,18
CUST3632,Jio,Postpaid,47
CUST3633,BSNL,Prepaid,1
CUST3634,BSNL,Prepaid,43
CUST3635,Vi,Postpaid,32
CUST3636,Airtel,Postpaid,1
CUST3637,Vi,Postpaid,13
CUST3638,Vi,Prepaid,25
CUST3639,Vi,Prepaid,18
CUST3640,Airtel,Prepaid,55
CUST3641,Vi,Postpaid,57
CUST3642,Airtel,Postpaid,26
CUST3643,Vi,Prepaid,58
CUST3644,Jio,Prepaid,29
CUST3645,Jio,Postpaid,48
CUST3646,Jio,Postpaid,43
CUST3647,BSNL,Postpaid,30
CUST3648,Vi,Prepaid,69
CUST3649,Vi,Prepaid,24
CUST3650,Jio,Postpaid,10
CUST3651,Airtel,Prepaid,34
CUST3652,Jio,Prepaid,54
CUST3653,Jio,Prepaid,28
CUST3654,Vi,Prepaid,37
CUST3655,Vi,Postpaid,60
CUST3656,Vi,Postpaid,12
CUST3657,Airtel,Prepaid,40
CUST3658,Jio,Postpaid,12
CUST3659,Airtel,Postpaid,63
CUST3660,Jio,Postpaid,56
CUST3661,BSNL,Postpaid,12
CUST3662,Vi,Postpaid,63
CUST3663,Vi,Postpaid,8
CUST3664,BSNL,Postpaid,41
CUST3665,Airtel,Postpaid,33
CUST3666,Airtel,Prepaid,66
CUST3667,Jio,Postpaid,30
CUST3668,Airtel,Postpaid,28
CUST3669,Jio,Postpaid,11
CUST3670,Jio,Postpaid,43
CUST3671,Jio,Postpaid,24
CUST3672,Jio,Prepaid,44
CUST3673,Jio,Postpaid,17
CUST3674,Vi,Prepaid,21
CUST3675,BSNL,Prepaid,63
CUST3676,Jio,Postpaid,8
CUST3677,Airtel,Postpaid,22
CUST3678,Jio,Prepaid,27
CUST3679,BSNL,Prepaid,39
CUST3680,BSNL,Prepaid,60
CUST3681,BSNL,Prepaid,22
CUST3682,BSNL,Prepaid,61
CUST3683,Jio,Postpaid,68
CUST3684,Airtel,Prepaid,15
CUST3685,Vi,Prepaid,54
CUST3686,BSNL,Prepaid,26
CUST3687,Airtel,Postpaid,54
CUST3688,Airtel,Postpaid,34
CUST3689,BSNL,Postpaid,67
CUST3690,Vi,Prepaid,31
CUST3691,BSNL,Postpaid,41
CUST3692,BSNL,Postpaid,15
CUST3693,Vi,Postpaid,11
CUST3694,BSNL,Postpaid,67
CUST3695,Vi,Postpaid,66
CUST3696,Vi,Prepaid,51
CUST3697,Airtel,Postpaid,16
CUST3698,Vi,Postpaid,44
CUST3699,BSNL,Postpaid,69
CUST3700,Vi,Prepaid,71
CUST3701,Vi,Prepaid,10
CUST3702,Jio,Prepaid,29
CUST3703,Jio,Postpaid,44
CUST3704,BSNL,Prepaid,48
CUST3705,Airtel,Postpaid,6
CUST3706,Vi,Postpaid,70
CUST3707,Vi,Postpaid,14
CUST3708,Vi,Postpaid,64
CUST3709,Airtel,Prepaid,64
CUST3710,BSNL,Postpaid,12
CUST3711,BSNL,Prepaid,70
CUST3712,BSNL,Postpaid,16
CUST3713,Vi,Prepaid,34
CUST3714,BSNL,Prepaid,55
CUST3715,Airtel,Postpaid,24
CUST3716,Airtel,Postpaid,36
CUST3717,Vi,Prepaid,33
CUST3718,BSNL,Postpaid,64
CUST3719,Jio,Postpaid,60
CUST3720,Jio,Postpaid,66
CUST3721,BSNL,Prepaid,41
CUST3722,BSNL,Prepaid,25
CUST3723,Airtel,Postpaid,16
CUST3724,BSNL,Postpaid,38
CUST3725,Jio,Prepaid,2
CUST3726,Airtel,Prepaid,47
CUST3727,Jio,Postpaid,43
CUST3728,Airtel,Postpaid,5
CUST3729,BSNL,Prepaid,59
CUST3730,BSNL,Postpaid,40
CUST3731,Vi,Prepaid,30
CUST3732,BSNL,Prepaid,38
CUST3733,Jio,Prepaid,28
CUST3734,Jio,Postpaid,70
CUST3735,Airtel,Prepaid,19
CUST3736,Jio,Prepaid,5
CUST3737,BSNL,Postpaid,28
CUST3738,Airtel,Postpaid,43
CUST3739,Vi,Postpaid,25
CUST3740,Airtel,Postpaid,56
CUST3741,Airtel,Postpaid,64
CUST3742,Airtel,Postpaid,58
CUST3743,Airtel,Postpaid,22
CUST3744,Jio,Postpaid,53
CUST3745,Vi,Postpaid,6
CUST3746,Vi,Prepaid,56
CUST3747,Jio,Prepaid,29
CUST3748,Jio,Prepaid,64
CUST3749,Vi,Prepaid,46
CUST3750,Airtel,Postpaid,35
CUST3751,Jio,Prepaid,64
CUST3752,Jio,Postpaid,62
CUST3753,Airtel,Prepaid,40
CUST3754,Vi,Postpaid,65
CUST3755,BSNL,Postpaid,14
CUST3756,Airtel,Prepaid,26
CUST3757,BSNL,Postpaid,55
CUST3758,Vi,Postpaid,25
CUST3759,BSNL,Postpaid,70
CUST3760,Vi,Prepaid,23
CUST3761,Jio,Postpaid,9
CUST3762,BSNL,Prepaid,44
CUST3763,Vi,Prepaid,47
CUST3764,Airtel,Postpaid,38
CUST3765,BSNL,Prepaid,7
CUST3766,Vi,Prepaid,52
CUST3767,Jio,Postpaid,57
CUST3768,Vi,Postpaid,17
CUST3769,Vi,Prepaid,30
CUST3770,Jio,Postpaid,69
CUST3771,Airtel,Postpaid,56
CUST3772,Jio,Postpaid,62
CUST3773,Vi,Postpaid,27
CUST3774,Vi,Prepaid,31
CUST3775,BSNL,Prepaid,58
CUST3776,Airtel,Prepaid,3
CUST3777,Jio,Prepaid,70
CUST3778,Airtel,Prepaid,47
CUST3779,Jio,Prepaid,66
CUST3780,Vi,Prepaid,63
CUST3781,BSNL,Postpaid,50
CUST3782,BSNL,Prepaid,44
CUST3783,Vi,Postpaid,63
CUST3784,Airtel,Postpaid,58
CUST3785,Jio,Prepaid,35
CUST3786,Airtel,Prepaid,41
CUST3787,Vi,Postpaid,50
CUST3788,BSNL,Postpaid,31
CUST3789,Jio,Postpaid,19
CUST3790,BSNL,Prepaid,57
CUST3791,BSNL,Postpaid,58
CUST3792,Jio,Postpaid,69
CUST3793,Jio,Postpaid,8
CUST3794,Vi,Postpaid,7
CUST3795,Airtel,Postpaid,16
CUST3796,Airtel,Prepaid,49
CUST3797,Jio,Prepaid,15
CUST3798,Jio,Postpaid,9
CUST3799,BSNL,Postpaid,18
CUST3800,Vi,Postpaid,37
CUST3801,BSNL,Prepaid,63
CUST3802,Jio,Prepaid,56
CUST3803,BSNL,Prepaid,51
CUST3804,Jio,Postpaid,31
CUST3805,Vi,Prepaid,64
CUST3806,Jio,Postpaid,12
CUST3807,Jio,Prepaid,14
CUST3808,Vi,Postpaid,65
CUST3809,BSNL,Prepaid,11
CUST3810,Jio,Prepaid,11
CUST3811,Airtel,Postpaid,29
CUST3812,Jio,Postpaid,11
CUST3813,Jio,Postpaid,68
CUST3814,Vi,Prepaid,13
CUST3815,Vi,Postpaid,69
CUST3816,Airtel,Postpaid,52
CUST3817,Airtel,Prepaid,7
CUST3818,Vi,Prepaid,1
CUST3819,Jio,Postpaid,61
CUST3820,Jio,Postpaid,36
CUST3821,Airtel,Prepaid,28
CUST3822,BSNL,Postpaid,26
CUST3823,Vi,Postpaid,47
CUST3824,Vi,Prepaid,40
CUST3825,Jio,Postpaid,6
CUST3826,Jio,Postpaid,51
CUST3827,Vi,Prepaid,26
CUST3828,Airtel,Postpaid,50
CUST3829,Vi,Prepaid,70
CUST3830,BSNL,Prepaid,49
CUST3831,Jio,Prepaid,11
CUST3832,BSNL,Prepaid,9
CUST3833,BSNL,Prepaid,7
CUST3834,Vi,Postpaid,69
CUST3835,Airtel,Prepaid,19
