customer_id,data_gb,call_minutes
CUST6561,71,4824
CUST6562,18,833
CUST6563,65,4216
CUST6564,1,3356
CUST6565,40,2260
CUST6566,46,3218
CUST6567,11,3632
CUST6568,76,1321
CUST6569,89,3797
CUST6570,96,4439
CUST6571,58,1533
CUST6572,13,4317
CUST6573,19,4255
CUST6574,33,3163
CUST6575,95,147
CUST6576,30,1837
CUST6577,29,899
CUST6578,7,3349
CUST6579,65,1426
CUST6580,6,1368
CUST6581,25,4738
CUST6582,57,464
CUST6583,21,353
CUST6584,24,4427
CUST6585,58,4294
CUST6586,1,2565
CUST6587,96,1669
CUST6588,7,3844
CUST6589,55,605
CUST6590,96,1913
CUST6591,51,2182
CUST6592,50,4629
CUST6593,47,591
CUST6594,81,1720
CUST6595,58,3239
CUST6596,56,1126
CUST6597,55,3500
CUST6598,28,1501
CUST6599,57,1058
CUST6600,13,1654
CUST6601,24,1234
CUST6602,11,2648
CUST6603,64,46
CUST6604,88,1294
CUST6605,8,2250
CUST6606,71,848
CUST6607,27,2918
CUST6608,86,1365
CUST6609,44,1153
CUST6610,34,512
CUST6611,9,709
CUST6612,9,628
CUST6613,38,1063
CUST6614,12,446
CUST6615,12,813
CUST6616,6,2672
CUST6617,23,516
CUST6618,42,2329
CUST6619,55,1061
CUST6620,42,574
CUST6621,55,3519
CUST6622,20,2106
CUST6623,88,4118
CUST6624,66,1035
CUST6625,63,1904
CUST6626,14,4281
CUST6627,58,2512
CUST6628,74,276
CUST6629,77,3780
CUST6630,2,2374
CUST6631,16,4617
CUST6632,80,4367
CUST6633,36,1143
CUST6634,78,3323
CUST6635,22,849
CUST6636,44,1706
CUST6637,35,4829
CUST6638,96,455
CUST6639,84,2227
CUST6640,93,1669
CUST6641,68,4505
CUST6642,91,904
CUST6643,84,2637
CUST6644,44,4172
CUST6645,73,3796
CUST6646,48,536
CUST6647,48,3029
CUST6648,48,2703
CUST6649,84,2260
CUST6650,39,3569
CUST6651,9,2636
CUST6652,11,2779
CUST6653,41,4567
CUST6654,13,504
CUST6655,65,2311
CUST6656,6,1276
CUST6657,64,4868
CUST6658,35,2650
CUST6659,31,1009
CUST6660,75,4054
CUST6661,92,4070
CUST6662,73,3516
CUST6663,10,2322
CUST6664,19,580
CUST6665,66,155
CUST6666,35,4999
CUST6667,87,4561
CUST6668,16,4943
CUST6669,87,3553
CUST6670,11,1233
CUST6671,20,2864
CUST6672,34,634
CUST6673,87,2034
CUST6674,20,3317
CUST6675,16,2518
CUST6676,62,1845
CUST6677,54,1538
CUST6678,11,4032
CUST6679,5,578
CUST6680,33,4488
CUST6681,14,4928
CUST6682,36,2367
CUST6683,26,1556
CUST6684,80,4756
CUST6685,59,4742
CUST6686,29,415
CUST6687,83,1495
CUST6688,50,833
CUST6689,60,2171
CUST6690,69,904
CUST6691,1,2040
CUST6692,97,1469
CUST6693,54,3569
CUST6694,80,865
CUST6695,81,3166
CUST6696,39,1886
CUST6697,71,1354
CUST6698,15,2004
CUST6699,67,902
CUST6700,66,4036
CUST6701,77,4422
CUST6702,29,4500
CUST6703,74,3389
CUST6704,72,1642
CUST6705,63,2286
CUST6706,37,4018
CUST6707,77,2182
CUST6708,31,2735
CUST6709,77,2231
CUST6710,57,3091
CUST6711,25,3621
CUST6712,64,2171
CUST6713,13,2727
CUST6714,5,2288
CUST6715,24,1267
CUST6716,3,255
CUST6717,27,686
CUST6718,4,1595
CUST6719,50,4354
CUST6720,36,4133
CUST6721,95,1076
CUST6722,45,4178
CUST6723,97,4560
CUST6724,90,1575
CUST6725,50,49
CUST6726,8,2243
CUST6727,6,1877
CUST6728,75,1147
CUST6729,98,2853
CUST6730,23,3071
CUST6731,28,1370
CUST6732,19,1700
CUST6733,80,444
CUST6734,2,3615
CUST6735,11,2692
CUST6736,22,278
CUST6737,41,3801
CUST6738,45,1110
CUST6739,72,3786
CUST6740,31,663
CUST6741,37,678
CUST6742,72,3284
CUST6743,72,1812
CUST6744,7,209
CUST6745,21,1618
CUST6746,40,3763
CUST6747,95,2299
CUST6748,87,4107
CUST6749,84,1530
CUST6750,91,950
CUST6751,88,2141
CUST6752,50,2315
CUST6753,58,1256
CUST6754,50,2343
CUST6755,23,1073
CUST6756,13,1783
CUST6757,63,693
CUST6758,16,2907
CUST6759,54,1764
CUST6760,24,3934
CUST6761,65,1159
CUST6762,1,932
CUST6763,21,2379
CUST6764,49,1047
CUST6765,96,4012
CUST6766,39,3379
CUST6767,62,277
CUST6768,44,1328
CUST6769,65,3146
CUST6770,23,1752
CUST6771,37,759
CUST6772,15,3888
CUST6773,74,3269
CUST6774,26,3039
CUST6775,80,3949
CUST6776,6,2110
CUST6777,69,4512
CUST6778,41,4913
CUST6779,95,1838
CUST6780,94,2206
CUST6781,25,4102
CUST6782,17,3794
CUST6783,74,4305
CUST6784,94,1722
CUST6785,78,317
CUST6786,89,480
CUST6787,99,4621
CUST6788,92,616
CUST6789,8,4932
CUST6790,84,3298
CUST6791,72,1998
CUST6792,67,728
CUST6793,37,3648
CUST6794,14,2043
CUST6795,75,426
CUST6796,97,303
CUST6797,67,1084
CUST6798,8,725
CUST6799,43,3907
CUST6800,29,426
CUST6801,98,869
CUST6802,85,1755
CUST6803,94,4085
CUST6804,67,2704
CUST6805,11,3210
CUST6806,95,1867
CUST6807,40,240
CUST6808,41,3132
CUST6809,27,2419
CUST6810,5,195
CUST6811,44,2432
CUST6812,99,3184
CUST6813,15,56
CUST6814,27,3664
CUST6815,29,3731
CUST6816,93,2511
CUST6817,91,4520
CUST6818,16,226
CUST6819,38,2535
CUST6820,24,21
CUST6821,61,2358
CUST6822,51,762
CUST6823,92,2358
CUST6824,8,2236
CUST6825,15,2034
CUST6826,21,2657
CUST6827,78,620
CUST6828,84,3471
CUST6829,30,2771
CUST6830,88,213
CUST6831,32,1578
CUST6832,88,1898
CUST6833,47,4099
CUST6834,14,4596
CUST6835,91,4092
CUST6836,48,3776
CUST6837,23,4969
CUST6838,20,3686
CUST6839,36,3084
CUST6840,8,542
CUST6841,13,1792
CUST6842,19,96
CUST6843,81,2628
CUST6844,62,2932
CUST6845,21,2841
CUST6846,86,509
CUST6847,56,955
CUST6848,64,3006
CUST6849,85,4109
CUST6850,99,1219
CUST6851,77,3970
CUST6852,89,3940
CUST6853,18,1450
CUST6854,33,1240
CUST6855,78,4630
CUST6856,51,764
CUST6857,54,1762
CUST6858,46,2358
CUST6859,11,4179
CUST6860,21,4870
CUST6861,61,160
CUST6862,69,42
CUST6863,69,1545
CUST6864,52,3782
CUST6865,11,4938
CUST6866,89,2731
CUST6867,11,248
CUST6868,89,1327
CUST6869,7,1389
CUST6870,28,726
CUST6871,87,2635
CUST6872,47,1389
CUST6873,24,4880
CUST6874,82,304
CUST6875,84,662
CUST6876,87,613
CUST6877,93,4907
CUST6878,41,4588
CUST6879,22,1247
CUST6880,44,492
CUST6881,80,1494
CUST6882,76,3672
CUST6883,45,4405
CUST6884,64,2655
CUST6885,16,1794
CUST6886,79,2476
CUST6887,72,1807
CUST6888,32,2261
CUST6889,82,3542
CUST6890,18,2526
CUST6891,62,1587
CUST6892,34,734
CUST6893,62,2021
CUST6894,82,3742
CUST6895,29,3788
CUST6896,44,833
CUST6897,77,2425
CUST6898,66,3387
CUST6899,88,2170
CUST6900,16,4529
CUST6901,86,2715
CUST6902,38,4428
CUST6903,66,2673
CUST6904,93,107
CUST6905,58,4629
CUST6906,16,3664
CUST6907,18,3369
CUST6908,92,1281
CUST6909,96,4844
CUST6910,60,1239
CUST6911,40,1454
CUST6912,91,3147
CUST6913,49,2100
CUST6914,88,3574
CUST6915,73,4496
CUST6916,32,3629
CUST6917,29,3050
CUST6918,78,2576
CUST6919,96,569
CUST6920,89,2612
CUST6921,98,1886
CUST6922,3,2808
CUST6923,81,1554
CUST6924,48,2753
CUST6925,51,4367
CUST6926,91,3363
CUST6927,63,679
CUST6928,99,2224
CUST6929,78,2162
CUST6930,89,4282
CUST6931,84,3668
CUST6932,6,462
CUST6933,14,3783
CUST6934,49,4788
CUST6935,51,2176
CUST6936,65,3599
CUST6937,9,3493
CUST6938,54,3805
CUST6939,24,1985
CUST6940,33,334
CUST6941,82,1983
CUST6942,85,733
CUST6943,62,4793
CUST6944,54,4296
CUST6945,11,1778
CUST6946,90,63
CUST6947,57,1007
CUST6948,2,3840
CUST6949,17,209
CUST6950,70,954
CUST6951,9,3022
CUST6952,65,760
CUST6953,73,2956
CUST6954,37,258
CUST6955,30,1579
CUST6956,52,4683
CUST6957,4,3661
CUST6958,96,421
CUST6959,86,3397
CUST6960,70,524
CUST6961,92,1706
CUST6962,34,1343
CUST6963,74,1472
CUST6964,9,1023
CUST6965,97,2994
CUST6966,62,3684
CUST6967,26,1714
CUST6968,60,1264
CUST6969,29,821
CUST6970,10,1456
CUST6971,76,1077
CUST6972,47,2755
CUST6973,52,4511
CUST6974,61,4708
CUST6975,34,3212
CUST6976,58,3705
CUST6977,30,2953
CUST6978,64,252
CUST6979,74,2420
CUST6980,21,1810
CUST6981,29,4305
CUST6982,69,1595
CUST6983,50,4033
CUST6984,42,3330
CUST6985,96,721
CUST6986,10,3358
CUST6987,21,4413
CUST6988,9,2754
CUST6989,34,1974
CUST6990,66,1765
CUST6991,92,2948
CUST6992,39,2004
CUST6993,93,1973
CUST6994,6,1591
CUST6995,19,1558
CUST6996,17,2310
CUST6997,13,1425
CUST6998,9,207
CUST6999,41,1257
CUST7000,1,2244
CUST7001,79,3067
CUST7002,81,3880
CUST7003,41,2411
CUST7004,94,2982
CUST7005,13,1296
CUST7006,38,3488
CUST7007,38,2417
CUST7008,39,4320
CUST7009,32,4518
CUST7010,25,2949
CUST7011,93,2269
CUST7012,6,1057
CUST7013,34,3008
CUST7014,43,381
CUST7015,85,1283
CUST7016,24,4478
CUST7017,49,4039
CUST7018,44,3396
CUST7019,75,2770
CUST7020,60,4553
CUST7021,20,2710
CUST7022,12,1121
CUST7023,57,2925
CUST7024,85,2927
CUST7025,9,1126
CUST7026,50,2199
CUST7027,78,1896
CUST7028,83,1121
CUST7029,17,1817
CUST7030,22,1717
CUST7031,66,4633
CUST7032,27,4299
CUST7033,2,1734
CUST7034,85,841
CUST7035,76,493
CUST7036,30,3716
CUST7037,73,2281
CUST7038,49,1878
CUST7039,48,3440
CUST7040,4,3865
CUST7041,44,211
CUST7042,39,4154
CUST7043,99,3878
CUST7044,63,4330
CUST7045,20,2522
CUST7046,60,4831
CUST7047,77,1549
CUST7048,92,1762
CUST7049,34,1095
CUST7050,17,2676
CUST7051,32,2413
CUST7052,76,1880
CUST7053,12,4691
CUST7054,70,4003
CUST7055,92,4144
CUST7056,98,4385
CUST7057,87,1535
CUST7058,86,651
CUST7059,25,1067
CUST7060,30,2387
CUST7061,35,3139
CUST7062,14,145
CUST7063,15,4977
CUST7064,91,4230
CUST7065,53,1107
CUST7066,13,1331
CUST7067,34,2167
CUST7068,66,2047
CUST7069,30,4902
CUST7070,23,3989
CUST7071,3,2270
CUST7072,28,2949
CUST7073,12,2803
CUST7074,26,2554
CUST7075,86,1646
CUST7076,35,3595
CUST7077,38,4459
CUST7078,67,3596
CUST7079,90,1900
CUST7080,13,4991
CUST7081,1,1860
CUST7082,92,4604
CUST7083,25,2471
CUST7084,34,3740
CUST7085,87,2256
CUST7086,28,2679
CUST7087,66,2280
CUST7088,48,2908
CUST7089,78,1608
CUST7090,10,3536
CUST7091,72,34
CUST7092,94,1276
CUST7093,68,2795
CUST7094,70,2291
CUST7095,94,1345
CUST7096,31,398
CUST7097,20,2842
CUST7098,26,1859
CUST7099,52,2429
CUST7100,89,3399
CUST7101,5,4051
CUST7102,13,1500
CUST7103,90,2136
CUST7104,4,4598
CUST7105,91,4780
CUST7106,55,3115
CUST7107,26,1103
CUST7108,12,3061
CUST7109,10,227
CUST7110,17,707
CUST7111,35,3637
CUST7112,73,188
CUST7113,51,1826
CUST7114,97,1296
CUST7115,23,2281
CUST7116,7,4472
CUST7117,25,1392
CUST7118,60,4628
CUST7119,12,1625
CUST7120,71,480
CUST7121,20,1546
CUST7122,19,4333
CUST7123,76,242
CUST7124,34,1047
CUST7125,55,81
CUST7126,61,3202
CUST7127,28,926
CUST7128,85,3932
CUST7129,6,4893
CUST7130,95,4098
CUST7131,59,1253
CUST7132,45,3909
CUST7133,94,3282
CUST7134,33,2079
CUST7135,42,251
CUST7136,48,2897
CUST7137,80,1220
CUST7138,33,72
CUST7139,57,4806
CUST7140,70,1412
CUST7141,87,4363
CUST7142,69,3396
CUST7143,91,2836
CUST7144,58,3499
CUST7145,71,2336
CUST7146,95,2451
CUST7147,56,3165
CUST7148,28,1654
CUST7149,63,1137
CUST7150,70,1846
CUST7151,7,3656
CUST7152,70,500
CUST7153,14,4186
CUST7154,54,1563
CUST7155,19,3102
CUST7156,86,4540
CUST7157,96,450
CUST7158,18,2583
CUST7159,44,3154
CUST7160,23,224
CUST7161,57,2548
CUST7162,54,1365
CUST7163,30,1561
CUST7164,63,2463
CUST7165,91,3746
CUST7166,10,2141
CUST7167,5,4999
CUST7168,20,2106
CUST7169,29,1165
CUST7170,47,4808
CUST7171,53,1244
CUST7172,31,1033
CUST7173,57,1199
CUST7174,46,3746
CUST7175,77,2013
CUST7176,99,3498
CUST7177,53,227
CUST7178,45,1637
CUST7179,5,1745
CUST7180,32,2696
CUST7181,2,399
CUST7182,54,3060
CUST7183,84,2152
CUST7184,81,302
CUST7185,13,1115
CUST7186,50,4228
CUST7187,29,1281
CUST7188,22,3596
CUST7189,43,4846
CUST7190,81,2866
CUST7191,64,2120
CUST7192,69,1129
CUST7193,92,2301
CUST7194,25,1400
CUST7195,65,2280
CUST7196,54,4417
CUST7197,33,2028
CUST7198,79,181
CUST7199,13,1395
CUST7200,1,4890
CUST7201,33,2429
CUST7202,88,4976
CUST7203,71,527
CUST7204,49,517
CUST7205,10,3532
CUST7206,43,3032
CUST7207,52,4909
CUST7208,46,4590
CUST7209,39,346
CUST7210,42,4619
CUST7211,58,4854
CUST7212,52,3242
CUST7213,24,4338
CUST7214,94,3241
CUST7215,11,4572
CUST7216,61,354
CUST7217,36,4180
CUST7218,97,704
CUST7219,25,903
CUST7220,19,2987
CUST7221,40,2011
CUST7222,64,3896
CUST7223,89,4975
CUST7224,11,1867
CUST7225,53,4575
CUST7226,76,2234
CUST7227,37,3229
CUST7228,37,1672
CUST7229,65,4882
CUST7230,53,3606
CUST7231,1,1424
CUST7232,37,4850
CUST7233,74,3971
CUST7234,65,1815
CUST7235,58,1855
CUST7236,63,3143
CUST7237,2,4114
CUST7238,45,556
CUST7239,69,2760
CUST7240,48,3765
CUST7241,85,4762
CUST7242,22,784
CUST7243,78,2351
CUST7244,26,2105
CUST7245,27,1651
CUST7246,21,4475
CUST7247,51,3506
CUST7248,85,254
CUST7249,56,932
CUST7250,33,4029
CUST7251,26,4194
CUST7252,65,4370
CUST7253,26,3418
CUST7254,66,2575
CUST7255,49,3632
CUST7256,98,894
CUST7257,38,3087
CUST7258,60,571
CUST7259,25,1165
CUST7260,60,3627
CUST7261,73,2302
CUST7262,70,3643
CUST7263,7,1113
CUST7264,15,1036
CUST7265,95,1674
CUST7266,23,1651
CUST7267,99,4545
CUST7268,29,4409
CUST7269,65,1937
CUST7270,47,2938
CUST7271,19,1389
CUST7272,11,508
CUST7273,68,1609
CUST7274,75,3374
CUST7275,57,2238
CUST7276,64,841
CUST7277,28,4649
CUST7278,16,4447
CUST7279,56,3191
CUST7280,31,3841
CUST7281,43,507
CUST7282,5,1386
CUST7283,96,1989
CUST7284,23,1635
CUST7285,1,2665
CUST7286,48,1543
CUST7287,15,3266
CUST7288,43,1970
CUST7289,22,1755
CUST7290,1,1000
CUST7291,64,2371
CUST7292,77,2765
CUST7293,51,1864
CUST7294,8,4818
CUST7295,81,1991
CUST7296,19,830
CUST7297,15,4837
CUST7298,14,1122
CUST7299,94,2068
CUST7300,57,2359
CUST7301,19,362
CUST7302,89,4258
CUST7303,96,4351
CUST7304,1,171
CUST7305,43,4498
CUST7306,52,4595
CUST7307,44,4909
CUST7308,37,2769
CUST7309,59,4758
CUST7310,39,4538
CUST7311,45,787
CUST7312,80,826
CUST7313,89,3791
CUST7314,24,858
CUST7315,19,1608
CUST7316,92,1394
CUST7317,90,3322
CUST7318,68,1350
CUST7319,45,303
CUST7320,82,3023
CUST7321,10,4842
CUST7322,95,2945
CUST7323,56,111
CUST7324,41,2756
CUST7325,48,130
CUST7326,54,3576
CUST7327,95,1773
CUST7328,50,3982
CUST7329,17,4730
CUST7330,22,1476
CUST7331,71,4181
CUST7332,40,457
CUST7333,44,3039
CUST7334,79,1743
CUST7335,40,284
CUST7336,22,1203
CUST7337,67,4588
CUST7338,47,3036
CUST7339,71,973
CUST7340,59,1513
CUST7341,65,2383
CUST7342,14,3742
CUST7343,54,271
CUST7344,81,514
CUST7345,98,1005
CUST7346,5,3236
CUST7347,10,2579
CUST7348,39,242
CUST7349,6,144
CUST7350,44,475
CUST7351,10,479
CUST7352,5,4694
CUST7353,23,1336
CUST7354,41,825
CUST7355,51,1463
CUST7356,7,652
CUST7357,32,2439
CUST7358,43,588
CUST7359,9,4430
CUST7360,15,971
CUST7361,31,673
CUST7362,66,573
CUST7363,90,4166
CUST7364,33,2895
CUST7365,89,4666
CUST7366,82,2071
CUST7367,47,1633
CUST7368,50,2119
CUST7369,78,2669
CUST7370,89,2101
CUST7371,23,3367
CUST7372,70,2833
CUST7373,59,1156
CUST7374,70,576
CUST7375,36,2467
CUST7376,85,2544
CUST7377,95,3660
CUST7378,81,1595
CUST7379,13,1856
CUST7380,55,252
CUST7381,19,2494
CUST7382,21,2416
CUST7383,81,132
CUST7384,15,3117
CUST7385,33,4066
CUST7386,96,73
CUST7387,31,1586
CUST7388,59,1869
CUST7389,10,1316
CUST7390,7,1475
CUST7391,72,2935
CUST7392,42,2572
CUST7393,61,2070
CUST7394,36,2567
CUST7395,58,4420
CUST7396,66,917
CUST7397,74,3413
CUST7398,52,755
CUST7399,48,2529
CUST7400,23,2338
CUST7401,55,4370
CUST7402,9,2720
CUST7403,70,1207
CUST7404,30,1723
CUST7405,43,3024
CUST7406,30,3841
CUST7407,64,257
CUST7408,23,1894
CUST7409,79,1945
CUST7410,85,1135
CUST7411,32,1062
CUST7412,23,4878
CUST7413,21,671
CUST7414,60,109
CUST7415,24,1917
CUST7416,14,1332
CUST7417,92,4309
CUST7418,85,754
CUST7419,22,2450
CUST7420,51,473
CUST7421,67,2431
CUST7422,74,4699
CUST7423,7,1689
CUST7424,66,4033
CUST7425,22,3817
CUST7426,4,985
CUST7427,79,4063
CUST7428,64,978
CUST7429,88,1208
CUST7430,49,4136
CUST7431,98,905
CUST7432,70,1996
CUST7433,33,1308
CUST7434,25,2233
CUST7435,72,3793
CUST7436,18,4716
CUST7437,87,2875
CUST7438,51,1929
CUST7439,76,2297
CUST7440,12,1706
CUST7441,2,1979
CUST7442,83,358
CUST7443,34,3667
CUST7444,56,4602
CUST7445,21,4359
CUST7446,67,3349
CUST7447,36,3231
CUST7448,65,4568
CUST7449,17,1179
CUST7450,30,1301
CUST7451,43,4545
CUST7452,46,4608
CUST7453,66,1383
CUST7454,75,2121
CUST7455,24,3040
CUST7456,52,979
CUST7457,11,1669
CUST7458,33,1485
CUST7459,14,1685
CUST7460,57,4260
CUST7461,12,2707
CUST7462,62,457
CUST7463,1,2462
CUST7464,16,3426
CUST7465,34,3695
CUST7466,4,37
CUST7467,51,3084
CUST7468,97,1718
CUST7469,76,1040
CUST7470,53,967
CUST7471,65,3360
CUST7472,68,1196
CUST7473,86,3366
CUST7474,63,3524
CUST7475,60,552
CUST7476,89,3972
CUST7477,48,1827
CUST7478,56,369
CUST7479,41,1472
CUST7480,71,11
CUST7481,19,1463
CUST7482,96,3911
CUST7483,70,4043
CUST7484,72,642
CUST7485,32,416
CUST7486,87,232
CUST7487,6,2040
CUST7488,84,3027
CUST7489,16,3632
CUST7490,91,3548
CUST7491,77,4622
CUST7492,34,3767
CUST7493,9,4018
CUST7494,60,1787
CUST7495,29,2233
CUST7496,64,2206
CUST7497,26,2394
CUST7498,79,4244
CUST7499,15,508
CUST7500,16,1999
CUST7501,39,2435
CUST7502,56,4225
CUST7503,1,4898
CUST7504,98,2053
CUST7505,77,2491
CUST7506,14,1640
CUST7507,54,1604
CUST7508,24,4342
CUST7509,35,4552
CUST7510,38,3321
CUST7511,67,4926
CUST7512,2,277
CUST7513,65,1524
CUST7514,51,4779
CUST7515,5,1502
CUST7516,29,1797
CUST7517,83,3588
CUST7518,71,1334
CUST7519,8,2569
CUST7520,33,1411
CUST7521,58,3216
CUST7522,75,307
CUST7523,90,762
CUST7524,34,1464
CUST7525,3,3396
CUST7526,14,278
CUST7527,12,1077
CUST7528,84,3354
CUST7529,92,3193
CUST7530,68,467
CUST7531,31,479
CUST7532,4,559
CUST7533,13,4391
CUST7534,1,3593
CUST7535,10,1781
CUST7536,36,2505
CUST7537,99,3239
CUST7538,86,1878
CUST7539,39,4579
CUST7540,18,3112
CUST7541,69,4344
CUST7542,27,397
CUST7543,24,894
CUST7544,79,4755
CUST7545,68,4610
CUST7546,98,3295
CUST7547,41,979
CUST7548,56,4542
CUST7549,9,173
CUST7550,63,3874
CUST7551,54,2657
CUST7552,84,3337
CUST7553,12,3672
CUST7554,50,4738
CUST7555,77,1563
CUST7556,36,3414
CUST7557,46,2339
CUST7558,32,744
CUST7559,49,558
CUST7560,7,4549
CUST7561,55,702
CUST7562,38,4118
CUST7563,71,3122
CUST7564,21,2904
CUST7565,59,290
CUST7566,20,2638
CUST7567,77,1343
CUST7568,16,4178
CUST7569,69,3899
CUST7570,36,4305
CUST7571,11,1198
CUST7572,1,3543
CUST7573,2,1242
CUST7574,27,158
CUST7575,58,4092
CUST7576,92,4932
CUST7577,15,3890
CUST7578,45,1201
CUST7579,44,737
CUST7580,93,2620
CUST7581,72,303
CUST7582,34,718
CUST7583,96,2898
CUST7584,2,247
CUST7585,56,1247
CUST7586,52,3031
CUST7587,12,4248
CUST7588,3,1832
CUST7589,92,1372
CUST7590,22,2245
CUST7591,86,4627
CUST7592,37,2997
CUST7593,95,923
CUST7594,7,732
CUST7595,59,2554
CUST7596,26,4296
CUST7597,55,4747
CUST7598,12,2789
CUST7599,94,3080
CUST7600,99,469
CUST7601,4,489
CUST7602,39,861
CUST7603,88,2870
CUST7604,19,112
CUST7605,38,1864
CUST7606,80,1819
CUST7607,37,941
CUST7608,59,3180
CUST7609,23,3081
CUST7610,46,326
CUST7611,34,274
CUST7612,66,4423
CUST7613,62,164
CUST7614,98,4273
CUST7615,36,2718
CUST7616,71,631
CUST7617,91,136
CUST7618,66,1050
CUST7619,12,1529
CUST7620,3,209
CUST7621,39,3677
CUST7622,54,1451
CUST7623,29,4254
CUST7624,7,3984
CUST7625,78,3202
CUST7626,62,4859
CUST7627,58,1422
CUST7628,19,2551
CUST7629,49,4339
CUST7630,12,853
CUST7631,77,2606
CUST7632,26,4995
CUST7633,28,1050
CUST7634,99,3801
CUST7635,15,3186
CUST7636,2,3200
CUST7637,96,1599
CUST7638,19,2113
CUST7639,65,2139
CUST7640,7,4379
CUST7641,75,4223
CUST7642,50,1184
CUST7643,32,4244
CUST7644,99,3581
CUST7645,74,2946
CUST7646,93,1504
CUST7647,27,2083
CUST7648,99,1126
CUST7649,73,911
CUST7650,42,1329
CUST7651,65,4832
CUST7652,61,4357
CUST7653,7,4602
CUST7654,34,1756
CUST7655,69,1711
CUST7656,41,2175
CUST7657,85,2979
CUST7658,47,4098
CUST7659,92,3140
CUST7660,89,1136
CUST7661,51,2457
CUST7662,18,1425
CUST7663,55,2331
CUST7664,44,3110
CUST7665,12,2664
CUST7666,35,3498
CUST7667,48,87
CUST7668,42,4656
CUST7669,81,1409
CUST7670,2,4585
CUST7671,14,2810
CUST7672,9,2439
CUST7673,83,232
CUST7674,67,3909
CUST7675,79,4440
CUST7676,47,1015
CUST7677,78,3994
CUST7678,87,996
CUST7679,76,2748
CUST7680,67,2332
CUST7681,67,1481
CUST7682,22,1925
CUST7683,93,877
CUST7684,96,286
CUST7685,84,290
CUST7686,46,1233
CUST7687,46,269
CUST7688,91,1914
CUST7689,59,2048
CUST7690,11,3940
CUST7691,87,3131
CUST7692,82,1185
CUST7693,42,4296
CUST7694,30,2060
CUST7695,79,4268
CUST7696,37,2163
CUST7697,83,4735
CUST7698,48,2553
CUST7699,67,2211
CUST7700,16,1428
CUST7701,86,1972
CUST7702,18,2095
CUST7703,35,4903
CUST7704,90,3476
CUST7705,54,4116
CUST7706,82,2206
CUST7707,53,4820
CUST7708,33,2732
CUST7709,96,1484
CUST7710,42,3962
CUST7711,32,3554
CUST7712,5,4225
CUST7713,28,897
CUST7714,2,1252
CUST7715,84,4165
CUST7716,94,468
CUST7717,45,3556
CUST7718,47,256
CUST7719,5,639
CUST7720,75,3335
CUST7721,28,3605
CUST7722,13,3088
CUST7723,59,2669
CUST7724,57,4142
CUST7725,83,4918
CUST7726,33,3943
CUST7727,74,3943
CUST7728,9,447
CUST7729,26,1294
CUST7730,21,3896
CUST7731,32,673
CUST7732,59,393
CUST7733,11,3364
CUST7734,57,1631
CUST7735,9,2602
CUST7736,21,2300
CUST7737,41,4489
CUST7738,41,277
CUST7739,58,4957
CUST7740,54,1115
CUST7741,72,1925
CUST7742,29,1855
CUST7743,88,4208
CUST7744,34,2864
CUST7745,27,1204
CUST7746,39,3505
CUST7747,16,4017
CUST7748,39,1809
CUST7749,25,4367
CUST7750,47,3482
CUST7751,52,1536
CUST7752,90,2048
CUST7753,57,2767
CUST7754,69,3535
CUST7755,32,1037
CUST7756,80,781
CUST7757,73,2495
CUST7758,2,205
CUST7759,39,4055
CUST7760,96,1357
CUST7761,58,4336
CUST7762,69,2341
CUST7763,46,4999
CUST7764,41,3303
CUST7765,52,316
CUST7766,65,2841
CUST7767,16,2534
CUST7768,93,3158
CUST7769,18,676
CUST7770,9,3764
CUST7771,16,1946
CUST7772,4,444
CUST7773,18,4001
CUST7774,23,4999
CUST7775,19,3879
CUST7776,33,3369
CUST7777,63,4812
CUST7778,81,108
CUST7779,26,2729
CUST7780,83,2581
CUST7781,69,3529
CUST7782,82,4160
CUST7783,31,4370
CUST7784,44,437
CUST7785,18,3462
CUST7786,58,4863
CUST7787,60,136
CUST7788,37,2532
CUST7789,40,906
CUST7790,6,2346
CUST7791,91,356
CUST7792,40,1607
CUST7793,78,4392
CUST7794,30,97
CUST7795,50,2255
CUST7796,42,2440
CUST7797,72,656
CUST7798,79,4003
CUST7799,48,4968
CUST7800,74,4855
CUST7801,1,2091
CUST7802,39,4317
CUST7803,51,4046
CUST7804,60,2448
CUST7805,44,2380
CUST7806,52,2431
CUST7807,1,4349
CUST7808,4,1076
CUST7809,55,1403
CUST7810,68,4015
CUST7811,61,1823
CUST7812,78,3737
CUST7813,49,25
CUST7814,10,1539
CUST7815,30,4238
CUST7816,95,1421
CUST7817,74,2595
CUST7818,69,1890
CUST7819,3,3768
CUST7820,72,4731
CUST7821,97,2661
CUST7822,83,1756
CUST7823,16,2785
CUST7824,17,3595
CUST7825,14,4680
CUST7826,90,2218
CUST7827,6,3693
CUST7828,65,1609
CUST7829,88,220
CUST7830,99,496
CUST7831,9,4556
CUST7832,53,521
CUST7833,11,2215
CUST7834,34,1955
CUST7835,47,3617
CUST7836,28,964
CUST7837,66,4999
CUST7838,44,698
CUST7839,2,987
CUST7840,54,1691
CUST7841,45,2516
CUST7842,45,1324
CUST7843,11,3857
CUST7844,54,1358
CUST7845,59,952
CUST7846,11,4409
CUST7847,47,3674
CUST7848,32,1463
CUST7849,88,981
CUST7850,53,3736
CUST7851,16,122
CUST7852,79,1914
CUST7853,64,1020
CUST7854,98,2753
